SKU,Retail Price ,Wholesale Price,UPC,Quantity,Item Size,Name,URL,Brand,Product Category,Item Type
162698,88,65,768614102021,24,3.3 OZ,SHISEIDO ZEN by Shiseido,https://www.fragrancenet.com/shiseido-zen-perfume/shiseido/womens-fragrances/wf/en_US/38278,SHISEIDO ZEN,Fragrance,Fragrances
162991,95,74.5,8411061906682,24,3.4 OZ,212 by Carolina Herrera,https://www.fragrancenet.com/212-perfume/carolina-herrera/womens-fragrances/wf/en_US/00002,212,Fragrance,Fragrances
163241,68,21,861940000020,24,3.4 OZ,JESSICA MCCLINTOCK by Jessica McClintock,https://www.fragrancenet.com/jessica-mcclintock-perfume/jessica-mcclintock/womens-fragrances/wf/en_US/26338,JESSICA MCCLINTOCK,Fragrance,Fragrances
163527,60,32.5,730870262993,6,3.3 OZ,ESCADA SENTIMENT by Escada,https://www.fragrancenet.com/escada-sentiment-cologne/escada/mens-fragrances/mf/en_US/00868,ESCADA SENTIMENT,Fragrance,Fragrances
164327,34.99,34.99,9531115283,24,33.8 OZ,PAUL MITCHELL by Paul Mitchell,https://www.fragrancenet.com/paul-mitchell-shampoo/paul-mitchell/hair-care-products/hc/en_US/02966,PAUL MITCHELL,Haircare,Conditioner
164427,56.5,34.5,737052036625,24,1 OZ,THE ONE by Dolce & Gabbana,https://www.fragrancenet.com/the-one-cologne/dolce-%26-gabbana/mens-fragrances/mf/en_US/19941,THE ONE,Fragrance,Fragrances
164877,35,22.5,8411061865736,4,5 OZ,212 SEXY by Carolina Herrera,https://www.fragrancenet.com/212-sexy-cologne/carolina-herrera/mens-fragrances/mf/en_US/19637,212 SEXY,Fragrance,Bath & Body
165113,130,68.5,886266051143,22,3.4 OZ,FLORIS LILY OF THE VALLEY by Floris,https://www.fragrancenet.com/floris-lily-of-the-valley-perfume/floris/womens-fragrances/wf/en_US/19703,FLORIS LILY OF THE VALLEY,Fragrance,Bath & Body
166042,35.6,24.49,815934026602,1,12 OZ,DEVA by Deva Concepts,https://www.fragrancenet.com/deva-shampoo/deva-concepts/hair-care-products/hc/en_US/20284,DEVA,Haircare,Styling
167178,85,27.5,3386460010399,24,3.3 OZ,JEANNE LANVIN by Lanvin,https://www.fragrancenet.com/jeanne-lanvin-perfume/lanvin/womens-fragrances/wf/en_US/20386,JEANNE LANVIN,Fragrance,Fragrances
167635,8.5,8.25,,2,0.5 OZ,OPI by OPI,https://www.fragrancenet.com/opi-Makeup/opi/Cosmetics/cos/en_US/20348,OPI,Makeup,Accessories
141003,70,29,88300150410,24,3.4 OZ,OBSESSION NIGHT by Calvin Klein,https://www.fragrancenet.com/obsession-night-perfume/calvin-klein/womens-fragrances/wf/en_US/07412,OBSESSION NIGHT,Fragrance,Fragrances
141118,45,18.5,603531659008,24,3.4 OZ,MICHAEL JORDAN 23 by Michael Jordan,https://www.fragrancenet.com/michael-jordan-23-cologne/michael-jordan/mens-fragrances/mf/en_US/06867,MICHAEL JORDAN 23,Fragrance,Fragrances
141152,28,18.5,3360372060734,24,2.6 OZ,ACQUA DI GIO by Giorgio Armani,https://www.fragrancenet.com/acqua-di-gio-cologne/giorgio-armani/mens-fragrances/mf/en_US/00016,ACQUA DI GIO,Fragrance,Bath & Body
141169,104,101.5,3348901419147,24,3.4 OZ,DIOR HOMME by Christian Dior,https://www.fragrancenet.com/dior-homme-cologne/christian-dior/mens-fragrances/mf/en_US/07175,DIOR HOMME,Fragrance,Fragrances
141203,180,107,3360374000059,22,3.4 OZ,FLOWERBOMB by Viktor & Rolf,https://www.fragrancenet.com/flowerbomb-perfume/viktor-%26-rolf/womens-fragrances/wf/en_US/08819,FLOWERBOMB,Fragrance,Fragrances
142003,85,34.5,3614226904997,24,1.7 OZ,BURBERRY LONDON by Burberry,https://www.fragrancenet.com/burberry-london-cologne/burberry/mens-fragrances/mf/en_US/09141,BURBERRY LONDON,Fragrance,Fragrances
142088,27.5,9,3616303322052,24,3.4 OZ,ADIDAS VICTORY LEAGUE by Adidas,https://www.fragrancenet.com/adidas-victory-league-cologne/adidas/mens-fragrances/mf/en_US/08072,ADIDAS VICTORY LEAGUE,Fragrance,Fragrances
142420,25,18.5,767332100531,9,6 OZ,Murad by Murad,https://www.fragrancenet.com/murad-skin-care/anti-aging/murad/facial/sc/en_US/04536,Murad,Skincare,Cleanser
143088,58,49,3700194707972,19,16.9 OZ,Kiehl's by Kiehl's,https://www.fragrancenet.com/kiehl%27s-skin-care/anti-aging/kiehl%27s/facial/sc/en_US/05271,Kiehl's,Skincare,Body Care
146500,75,11.75,7640163971521,24,3.4 OZ,CABOTINE by Parfums Gres,https://www.fragrancenet.com/cabotine-perfume/parfums-gres/womens-fragrances/wf/en_US/00391,CABOTINE,Fragrance,Fragrances
147002,96,25.5,98691036507,24,1.7 OZ,JUICY COUTURE by Juicy Couture,https://www.fragrancenet.com/juicy-couture-perfume/juicy-couture/womens-fragrances/wf/en_US/11058,JUICY COUTURE,Fragrance,Fragrances
147419,41,13.5,8411061582350,24,3.4 OZ,QUORUM SILVER by Antonio Puig,https://www.fragrancenet.com/quorum-silver-cologne/antonio-puig/mens-fragrances/mf/en_US/10753,QUORUM SILVER,Fragrance,Fragrances
168564,37,27.5,20714066345,24,0.35 OZ,CLINIQUE by Clinique,https://www.fragrancenet.com/clinique-Makeup/clinique/Cosmetics/cos/en_US/00564,CLINIQUE,Makeup,Powder
176502,86,86,690251009008,6,1 OZ,JO MALONE NECTARINE BLOSSOM & HONEY by Jo Malone,https://www.fragrancenet.com/jo-malone-nectarine-blossom-%26-honey-perfume/jo-malone/womens-fragrances/wf/en_US/37327,JO MALONE NECTARINE BLOSSOM & HONEY,Fragrance,Fragrances
176845,72,19,85715321305,24,3.4 OZ,GUESS BY MARCIANO by Guess,https://www.fragrancenet.com/guess-by-marciano-cologne/guess/mens-fragrances/mf/en_US/20737,GUESS BY MARCIANO,Fragrance,Fragrances
177145,60,19,3355991002319,14,3.3 OZ,SILVER SCENT by Jacques Bogart,https://www.fragrancenet.com/silver-scent-cologne/jacques-bogart/mens-fragrances/mf/en_US/20574,SILVER SCENT,Fragrance,Fragrances
177538,290,246,3508441104631,24,2.5 OZ,CREED ACQUA FIORENTINA by Creed,https://www.fragrancenet.com/creed-acqua-fiorentina-perfume/creed/womens-fragrances/wf/en_US/21077,CREED ACQUA FIORENTINA,Fragrance,Fragrances
177981,290,169.5,5060746524487,11,2 OZ,Perricone MD by Perricone MD,https://www.fragrancenet.com/perricone-md-skin-care/anti-aging/perricone-md/facial/sc/en_US/20230,Perricone MD,Skincare,Night Care
178610,99,37,719346135580,24,3.4 OZ,VIVA LA JUICY by Juicy Couture,https://www.fragrancenet.com/viva-la-juicy-perfume/juicy-couture/womens-fragrances/wf/en_US/20096,VIVA LA JUICY,Fragrance,Fragrances
178860,18.5,15.5,85805070434,9,0.13 OZ,ELIZABETH ARDEN by Elizabeth Arden,https://www.fragrancenet.com/elizabeth-arden-Makeup/elizabeth-arden/Cosmetics/cos/en_US/00826,ELIZABETH ARDEN,Makeup,Lip Color
178874,135,69.5,3770000002744,1,3.3 OZ,CITIZEN QUEEN by Juliette Has A Gun,https://www.fragrancenet.com/citizen-queen-perfume/juliette-has-a-gun/womens-fragrances/wf/en_US/20670,CITIZEN QUEEN,Fragrance,Fragrances
180789,85,43.5,4020829007383,24,1.35 OZ,Dr. Hauschka by Dr. Hauschka,https://www.fragrancenet.com/dr.-hauschka-skin-care/anti-aging/dr.-hauschka/facial/sc/en_US/20322,Dr. Hauschka,Skincare,Day Care
181818,49,28.5,3414200663007,8,1.7 OZ,MY GLOW by Jennifer Lopez,https://www.fragrancenet.com/my-glow-perfume/jennifer-lopez/womens-fragrances/wf/en_US/20970,MY GLOW,Fragrance,Fragrances
185219,140,117.5,888066006743,24,1.7 OZ,TOM FORD GREY VETIVER by Tom Ford,https://www.fragrancenet.com/tom-ford-grey-vetiver-cologne/tom-ford/mens-fragrances/mf/en_US/20883,TOM FORD GREY VETIVER,Fragrance,Fragrances
147585,20,5.75,3331436102806,9,0.27 OZ,EAU DE RUBY LIPS by Salvador Dali,https://www.fragrancenet.com/eau-de-ruby-lips-perfume/salvador-dali/womens-fragrances/wf/en_US/06329,EAU DE RUBY LIPS,Fragrance,Fragrances
147653,30,2.5,820455338271,24,1.7 OZ,OCEAN PACIFIC by Ocean Pacific,https://www.fragrancenet.com/ocean-pacific-cologne/ocean-pacific/mens-fragrances/mf/en_US/02634,OCEAN PACIFIC,Fragrance,Fragrances
147738,48,29,7501095600630,2,3.3 OZ,FARE FOLLIE by Carlo Corinto,https://www.fragrancenet.com/fare-follie-perfume/carlo-corinto/womens-fragrances/wf/en_US/10748,FARE FOLLIE,Fragrance,Fragrances
148036,32,3.25,8005026925667,24,6.7 OZ,BYBLOS by Byblos,https://www.fragrancenet.com/byblos-perfume/byblos/womens-fragrances/wf/en_US/00378,BYBLOS,Fragrance,Bath & Body
148219,65,37,844061004788,24,6.8 OZ,PERRY ELLIS 360 by Perry Ellis,https://www.fragrancenet.com/perry-ellis-360-cologne/perry-ellis/mens-fragrances/mf/en_US/01876,PERRY ELLIS 360,Fragrance,Fragrances
149708,24,12.5,3414202772219,4,5 OZ,JOOP! by Joop!,https://www.fragrancenet.com/joop!-cologne/joop!/mens-fragrances/mf/en_US/01345,JOOP!,Fragrance,Bath & Body
151163,74.5,26.5,737052041285,24,1.6 OZ,BOSS FEMME by Hugo Boss,https://www.fragrancenet.com/boss-femme-perfume/hugo-boss/womens-fragrances/wf/en_US/13850,BOSS FEMME,Fragrance,Fragrances
151763,54,52,3360372102359,24,1 OZ,ARMANI CODE by Giorgio Armani,https://www.fragrancenet.com/armani-code-cologne/giorgio-armani/mens-fragrances/mf/en_US/12105,ARMANI CODE,Fragrance,Fragrances
152414,50,17.5,88300196890,24,3.4 OZ,CK IN2U by Calvin Klein,https://www.fragrancenet.com/ck-in2u-cologne/calvin-klein/mens-fragrances/mf/en_US/15690,CK IN2U,Fragrance,Fragrances
152852,25.5,16.09,615908403718,24,2.7 OZ,BED HEAD by Tigi,https://www.fragrancenet.com/bed-head-shampoo/tigi/hair-care-products/hc/en_US/02977,BED HEAD,Haircare,Styling
153303,90,86,8005610328706,24,2.5 OZ,GUCCI RUSH by Gucci,https://www.fragrancenet.com/gucci-rush-perfume/gucci/womens-fragrances/wf/en_US/01095,GUCCI RUSH,Fragrance,Fragrances
153852,16.78,11.89,633911630617,5,8 OZ,CHI by CHI,https://www.fragrancenet.com/chi-shampoo/chi/hair-care-products/hc/en_US/16982,CHI,Haircare,Styling
154405,7,6.75,801788405830,23,4.2 OZ,MATRIX MEN by Matrix,https://www.fragrancenet.com/matrix-men-shampoo/matrix/hair-care-products/hc/en_US/16341,MATRIX MEN,Haircare,Conditioner
185283,52,34.5,3473311873200,24,0.04 OZ,Sisley by Sisley,https://www.fragrancenet.com/sisley-Makeup/sisley/Cosmetics/cos/en_US/02172,Sisley,Makeup,Brow & Liner
185376,120,33.5,94922134295,8,3.4 OZ,CHRISTIAN AUDIGIER by Christian Audigier,https://www.fragrancenet.com/christian-audigier-cologne-gift-sets/christian-audigier/fragrance/gs/en_US/20729,CHRISTIAN AUDIGIER,Fragrance,Gift Sets
190549,50,24,3355992004282,7,4.2 OZ,ALTAMIR by Ted Lapidus,https://www.fragrancenet.com/altamir-cologne/ted-lapidus/mens-fragrances/mf/en_US/21046,ALTAMIR,Fragrance,Fragrances
191092,4,2.5,3423473031895,24,0.1 OZ,THE ONE by Dolce & Gabbana,https://www.fragrancenet.com/the-one-cologne/dolce-%26-gabbana/mens-fragrances/mf/en_US/19941,THE ONE,Fragrance,Fragrances
192121,26,26,884486004642,9,1.7 OZ,BIOLAGE by Matrix,https://www.fragrancenet.com/biolage-shampoo/matrix/hair-care-products/hc/en_US/02967,BIOLAGE,Haircare,Conditioner
192721,23,17.5,20714236922,24,0.04 OZ,CLINIQUE by Clinique,https://www.fragrancenet.com/clinique-Makeup/clinique/Cosmetics/cos/en_US/00564,CLINIQUE,Makeup,Accessories
194386,90,22,3386461206692,4,3.3 OZ,ST DUPONT by St Dupont,https://www.fragrancenet.com/st-dupont-cologne/st-dupont/mens-fragrances/mf/en_US/02217,ST DUPONT,Fragrance,Fragrances
195765,60,14,719346966740,12,3.3 OZ,FOREVER ELIZABETH by Elizabeth Taylor,https://www.fragrancenet.com/forever-elizabeth-perfume/elizabeth-taylor/womens-fragrances/wf/en_US/00987,FOREVER ELIZABETH,Fragrance,Fragrances
198287,45.16,23.79,899681002904,11,33.8 OZ,AGADIR by Agadir,https://www.fragrancenet.com/agadir-shampoo/agadir/hair-care-products/hc/en_US/21045,AGADIR,Haircare,Conditioner
199323,27.75,21.5,773602106141,5,0.21 OZ,MAC by MAC,https://www.fragrancenet.com/mac-Makeup/mac/Cosmetics/cos/en_US/01557,MAC,Makeup,Blush & Cheek
202831,8,3.5,,24,1.6 OZ,LACOSTE POUR HOMME by Lacoste,https://www.fragrancenet.com/lacoste-pour-homme-cologne/lacoste/mens-fragrances/mf/en_US/01420,LACOSTE POUR HOMME,Fragrance,Bath & Body
204296,48,40,3616304678592,24,0.5 OZ,CALVIN KLEIN VARIETY by Calvin Klein,https://www.fragrancenet.com/calvin-klein-variety-cologne-gift-sets/calvin-klein/fragrance/gs/en_US/02781,CALVIN KLEIN VARIETY,Fragrance,Gift Sets
154422,38,34.99,3474636397884,24,6.8 OZ,KERASTASE by Kerastase,https://www.fragrancenet.com/kerastase-shampoo/kerastase/hair-care-products/hc/en_US/06899,KERASTASE,Haircare,Conditioner
154456,360,212,3508445604618,11,2.5 OZ,CREED LOVE IN WHITE by Creed,https://www.fragrancenet.com/creed-love-in-white-perfume/creed/womens-fragrances/wf/en_US/08237,CREED LOVE IN WHITE,Fragrance,Fragrances
154656,51,23.5,3351500015238,24,2.6 OZ,CHROME LEGEND by Azzaro,https://www.fragrancenet.com/chrome-legend-cologne/azzaro/mens-fragrances/mf/en_US/19771,CHROME LEGEND,Fragrance,Fragrances
155358,28,23,3360372115526,24,2.6 OZ,ARMANI CODE by Giorgio Armani,https://www.fragrancenet.com/armani-code-cologne/giorgio-armani/mens-fragrances/mf/en_US/12105,ARMANI CODE,Fragrance,Bath & Body
155422,73.5,52.5,31655513027,24,1.7 OZ,MARC JACOBS DAISY by Marc Jacobs,https://www.fragrancenet.com/marc-jacobs-daisy-perfume/marc-jacobs/womens-fragrances/wf/en_US/19240,MARC JACOBS DAISY,Fragrance,Fragrances
155724,75,30.5,855560005091,24,4.2 OZ,UNFORGIVABLE WOMAN by Sean John,https://www.fragrancenet.com/unforgivable-woman-perfume/sean-john/womens-fragrances/wf/en_US/18589,UNFORGIVABLE WOMAN,Fragrance,Fragrances
156426,39.5,23.5,648389998381,24,4 OZ,DEMETER BABY POWDER by Demeter,https://www.fragrancenet.com/demeter-baby-powder-fragrance/demeter/womens-fragrances/wf/en_US/37475,DEMETER BABY POWDER,Fragrance,Fragrances
156443,39.5,31,648389806389,24,4 OZ,DEMETER GRASS by Demeter,https://www.fragrancenet.com/demeter-grass-fragrance/demeter/womens-fragrances/wf/en_US/37548,DEMETER GRASS,Fragrance,Fragrances
156460,106.5,101,3605530262309,13,2.5 OZ,MAGIE NOIRE by Lancome,https://www.fragrancenet.com/magie-noire-perfume/lancome/womens-fragrances/wf/en_US/01569,MAGIE NOIRE,Fragrance,Fragrances
156711,80,57.5,3473311926012,3,8.4 OZ,EAU DE CAMPAGNE by Sisley,https://www.fragrancenet.com/eau-de-campagne-fragrance/sisley/womens-fragrances/wf/en_US/20624,EAU DE CAMPAGNE,Fragrance,Bath & Body
156894,33,17.49,74469483223,9,33.8 OZ,BAIN DE TERRE by Bain de Terre,https://www.fragrancenet.com/bain-de-terre-shampoo/bain-de-terre/hair-care-products/hc/en_US/17611,BAIN DE TERRE,Haircare,Conditioner
157030,21,15.39,14926149095,19,8 OZ,KENRA by Kenra,https://www.fragrancenet.com/kenra-shampoo/kenra/hair-care-products/hc/en_US/05062,KENRA,Haircare,Styling
157043,29,18.89,14926185024,24,2.2 OZ,KENRA by Kenra,https://www.fragrancenet.com/kenra-shampoo/kenra/hair-care-products/hc/en_US/05062,KENRA,Haircare,Styling
204339,85,75,708123527076,8,3.3 OZ,COMPTOIR SUD PACIFIQUE AMOUR DE CACAO by Comptoir Sud Pacifique,https://www.fragrancenet.com/comptoir-sud-pacifique-amour-de-cacao-perfume/comptoir-sud-pacifique/womens-fragrances/wf/en_US/05986,COMPTOIR SUD PACIFIQUE AMOUR DE CACAO,Fragrance,Fragrances
206032,59,25.5,608940543313,24,3.4 OZ,RIHANNA REB'L FLEUR by Rihanna,https://www.fragrancenet.com/rihanna-reb%27l-fleur-perfume/rihanna/womens-fragrances/wf/en_US/21889,RIHANNA REB'L FLEUR,Fragrance,Fragrances
206775,98,36.5,3386460025485,24,2 OZ,JIMMY CHOO by Jimmy Choo,https://www.fragrancenet.com/jimmy-choo-perfume/jimmy-choo/womens-fragrances/wf/en_US/21915,JIMMY CHOO,Fragrance,Fragrances
209769,33,23.09,700371450540,7,8 OZ,UNITE by Unite,https://www.fragrancenet.com/unite-shampoo/unite/hair-care-products/hc/en_US/21991,UNITE,Haircare,Styling
211048,130,64,714324103124,2,2.5 OZ,JIVAGO WHITE GOLD by Jivago,https://www.fragrancenet.com/jivago-white-gold-perfume/jivago/womens-fragrances/wf/en_US/22112,JIVAGO WHITE GOLD,Fragrance,Fragrances
211355,68,54.5,3605521172648,24,1 OZ,ACQUA DI GIOIA by Giorgio Armani,https://www.fragrancenet.com/acqua-di-gioia-perfume/giorgio-armani/womens-fragrances/wf/en_US/21298,ACQUA DI GIOIA,Fragrance,Fragrances
212591,4,2.25,,24,0.07 OZ,LOEWE by Loewe,https://www.fragrancenet.com/loewe-cologne/loewe/mens-fragrances/mf/en_US/01524,LOEWE,Fragrance,Fragrances
214063,66,33,3473311875044,24,0.019 OZ,Sisley by Sisley,https://www.fragrancenet.com/sisley-Makeup/sisley/Cosmetics/cos/en_US/02172,Sisley,Makeup,Brow & Liner
214199,99,86,3365440556348,5,1.6 OZ,OPIUM by Yves Saint Laurent,https://www.fragrancenet.com/opium-perfume/yves-saint-laurent/womens-fragrances/wf/en_US/01809,OPIUM,Fragrance,Fragrances
216228,310,184.5,3473311550101,3,1.7 OZ,Sisley by Sisley,https://www.fragrancenet.com/sisley-skin-care/anti-aging/sisley/facial/sc/en_US/22695,Sisley,Skincare,Day Care
217214,8,2.5,8004995633535,24,1.7 OZ,PINK SUGAR by Aquolina,https://www.fragrancenet.com/pink-sugar-perfume/aquolina/womens-fragrances/wf/en_US/05465,PINK SUGAR,Fragrance,Bath & Body
219836,75,30,3607342401426,24,6.7 OZ,CK ONE SHOCK by Calvin Klein,https://www.fragrancenet.com/ck-one-shock-cologne/calvin-klein/mens-fragrances/mf/en_US/22417,CK ONE SHOCK,Fragrance,Fragrances
220908,74,53.5,22548199480,24,3.4 OZ,TUSCANY by Aramis,https://www.fragrancenet.com/tuscany-cologne/aramis/mens-fragrances/mf/en_US/02347,TUSCANY,Fragrance,Fragrances
158447,55,19.5,603531280691,24,3.3 OZ,DELICIOUS COTTON CANDY by Gale Hayman,https://www.fragrancenet.com/delicious-cotton-candy-perfume/gale-hayman/womens-fragrances/wf/en_US/19728,DELICIOUS COTTON CANDY,Fragrance,Fragrances
158566,29.95,20.5,46447346837,24,3.4 OZ,HEAVEN SENT by Dana,https://www.fragrancenet.com/heaven-sent-perfume/dana/womens-fragrances/wf/en_US/01147,HEAVEN SENT,Fragrance,Fragrances
159553,16,14.5,723412494440,3,9 OZ,STRESS LESS by Aromafloria,https://www.fragrancenet.com/stress-less-aromatherapy/aromafloria/essential-oils/at/en_US/02557,STRESS LESS,Aromatherapy,Aromatherapy
160170,61.5,22,8011003991600,2,1.7 OZ,MOSCHINO FUNNY! by Moschino,https://www.fragrancenet.com/moschino-funny!-perfume/moschino/womens-fragrances/wf/en_US/16975,MOSCHINO FUNNY!,Fragrance,Fragrances
160204,4,2.5,8011003809806,24,N/A,VERSACE CRYSTAL NOIR by Gianni Versace,https://www.fragrancenet.com/versace-crystal-noir-perfume/gianni-versace/womens-fragrances/wf/en_US/05368,VERSACE CRYSTAL NOIR,Fragrance,Fragrances
160757,68,19.5,85715321107,24,3.4 OZ,GUESS BY MARCIANO by Guess,https://www.fragrancenet.com/guess-by-marciano-perfume/guess/womens-fragrances/wf/en_US/20016,GUESS BY MARCIANO,Fragrance,Fragrances
161306,39.5,22.5,648389712383,6,4 OZ,DEMETER FROZEN MARGARITA by Demeter,https://www.fragrancenet.com/demeter-frozen-margarita-fragrance/demeter/womens-fragrances/wf/en_US/37533,DEMETER FROZEN MARGARITA,Fragrance,Fragrances
161659,34.5,21,3605530741507,7,4.2 OZ,LANCOME by Lancome,https://www.fragrancenet.com/lancome-skin-care/anti-aging/lancome/facial/sc/en_US/01440,LANCOME,Skincare,Cleanser
162527,32,30.09,18084927885,3,8.5 OZ,AVEDA by Aveda,https://www.fragrancenet.com/aveda-shampoo/aveda/hair-care-products/hc/en_US/02969,AVEDA,Haircare,Shampoo
163612,70,26.5,8011003616008,9,3.4 OZ,CHEAP & CHIC by Moschino,https://www.fragrancenet.com/cheap-%26-chic-perfume/moschino/womens-fragrances/wf/en_US/00512,CHEAP & CHIC,Fragrance,Fragrances
163863,75,18.5,94922912282,24,3.4 OZ,ED HARDY LOVE & LUCK by Christian Audigier,https://www.fragrancenet.com/ed-hardy-love-%26-luck-perfume/christian-audigier/womens-fragrances/wf/en_US/20122,ED HARDY LOVE & LUCK,Fragrance,Fragrances
164148,35,18.5,652685735175,2,25.5 OZ,ALYSSA ASHLEY MUSK by Alyssa Ashley,https://www.fragrancenet.com/alyssa-ashley-musk-perfume/alyssa-ashley/womens-fragrances/wf/en_US/00073,ALYSSA ASHLEY MUSK,Fragrance,Bath & Body
221508,180,89.5,3473311400000,24,2.1 OZ,Sisley by Sisley,https://www.fragrancenet.com/sisley-skin-care/anti-aging/sisley/facial/sc/en_US/02172,Sisley,Skincare,Cleanser
222823,22.5,7,85805132125,24,3.3 OZ,GREEN TEA CHERRY BLOSSOM by Elizabeth Arden,https://www.fragrancenet.com/green-tea-cherry-blossom-perfume/elizabeth-arden/womens-fragrances/wf/en_US/23330,GREEN TEA CHERRY BLOSSOM,Fragrance,Fragrances
223187,135,68.5,3770000002843,16,3.3 OZ,ROMANTINA by Juliette Has a Gun,https://www.fragrancenet.com/romantina-perfume/juliette-has-a-gun/womens-fragrances/wf/en_US/24738,ROMANTINA,Fragrance,Fragrances
224302,248,96.5,8028713570025,3,5 OZ,ACQUA DI PARMA BLUE MEDITERRANEO ARANCIA DI CAPRI by Acqua di Parma,https://www.fragrancenet.com/acqua-di-parma-blue-mediterraneo-arancia-di-capri-cologne/acqua-di-parma/mens-fragrances/mf/en_US/37747,ACQUA DI PARMA BLUE MEDITERRANEO ARANCIA DI CAPRI,Fragrance,Fragrances
225245,20,6.5,85715457905,6,.25 OZ,BANANA REPUBLIC MALACHITE by Banana Republic,https://www.fragrancenet.com/banana-republic-malachite-perfume/banana-republic/womens-fragrances/wf/en_US/20237,BANANA REPUBLIC MALACHITE,Fragrance,Fragrances
225781,40,38,8411061858844,6,6.7 OZ,212 VIP by Carolina Herrera,https://www.fragrancenet.com/212-vip-perfume/carolina-herrera/womens-fragrances/wf/en_US/21746,212 VIP,Fragrance,Bath & Body
226631,80,59.5,3473311984005,24,6.7 OZ,SOIR DE LUNE by Sisley,https://www.fragrancenet.com/soir-de-lune-perfume/sisley/womens-fragrances/wf/en_US/14170,SOIR DE LUNE,Fragrance,Bath & Body
227867,158,85.5,3346470614932,8,1 OZ,GUERLAIN by Guerlain,https://www.fragrancenet.com/guerlain-skin-care/anti-aging/guerlain/facial/sc/en_US/01099,GUERLAIN,Skincare,Day Care
229346,21.5,21.5,769360531233,11,N/A,RELAXING AROMATHERAPY by Relaxing Aromatherapy,https://www.fragrancenet.com/relaxing-aromatherapy-aromatherapy/relaxing-aromatherapy/essential-oils/at/en_US/05485,RELAXING AROMATHERAPY,Aromatherapy,Aromatherapy
229439,6.75,6.75,769360023615,1,N/A,VITALITY AROMATHERAPY by Vitality Aromatherapy,https://www.fragrancenet.com/vitality-aromatherapy-aromatherapy/vitality-aromatherapy/essential-oils/at/en_US/05488,VITALITY AROMATHERAPY,Aromatherapy,Aromatherapy
